"url","status","domain"
"https://www.alza.co.uk/expendable-supplies/toners/lexmark/18849503.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/expendable-supplies/toners/xerox/18849646.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/monitors-with-tv-tuner/18849635.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/professional-monitors/18850010.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/monitor-accessories/18843320.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/touch-screen-monitors/18843666.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/uhd-4k-monitors/18854906.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/curved-monitors/18855757.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/large-format-displays/18855395.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/gaming-monitors/18853364.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/monitors-by-screen-size/18853365.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/office-monitors/18853366.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/monitor-cleaner/18865035.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/ultrawide-monitors/18866792.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/computers/accessories/18844495.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/special-paper/18851940.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/office-paper/18851936.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/photo-paper/18861196.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/paper-tags/18861197.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/tz-tapes/18861198.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/cash-register-rolls/18861199.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/paper-rolls/18861229.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/paper-for-colour-printing/18861230.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/thermal-paper/18857661.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/memory-cards-for-macbooks/18857619.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/memory-cards-for-mobile-phones/18859653.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/micro-sd-sdhx-sdxc-memory-cards/18865174.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/sd-memory-cards/18843328.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/memory-card-readers/18843035.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/memory-card-accessories/18868145.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/memory-cards-for-cameras/18867542.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/memory-cards-according-to-capacity/18867548.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/sd-card-readers/18867580.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/micro-sd-card-readers/18867581.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/cf-card-readers/18867582.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/internal-memory-card-readers/18851497.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/external-memory-card-readers/18851498.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/graphics-tablet-accessories/18857665.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/intuos-graphics-tablets/18868666.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/intuos-pro-graphics-tablets/18868667.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/cintiq-graphics-tablets/18868668.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/mp4-prehravace/18851686.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/mp3/accessories/18843202.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/mp3/flash-memory/18844915.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/mp3/flash-memory-w-card-slot/18844917.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/apple-ipod/18850274.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/PCI-network-cards/18851696.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/usb-network-card/18851697.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/2-5-external-hard-drives/18851842.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/3-5-external-hard-drive/18851843.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/external-drives-according-to-connection/18851844.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/external-ssd-drives/18855664.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/external-hard-drive-cases/18854023.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/nas-smart-data-storage/18849630.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/external-discs-for-game-consoles/18857676.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/warehouse-clearance-external-harddrives/18865304.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/external-drives-in-accordance-with-gdpr/18865425.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/laptop-stands/18867179.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/bags-backpacks-cases/18857401.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/port-replicators/18859387.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/notebooks/accessories/extended-cards/18849437.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/notebooks/accessories/illumination/18849446.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/notebooks/accessories/network-adapters/18844629.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/mobile-phones/gsm-modules/18843458.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/notebooks/accessories/extended-warranties/18843507.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/notebooks/accessories/security/18845850.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/batteries-for-notebooks/18844765.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/laptop/accessories/docking-stations/18848497.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/laptop/accessories/drives-hard-drives/18848498.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/cooling-for-notebooks/18848622.htm","pending","www.alza.co.uk"
"https://www.alza.co.uk/privacy-filters/18854610.htm","pending","www.alza.co.uk"
