"_id","categoryname","domain","item","nexturl","page","pageType","url"
"5ccab82a77cbc14357b0c62a","Eyeshadow","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyeshadow&start=12&sz=12",16,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/eyeshadow/"
"5ccab82a77cbc14357b0c62b","Eyeliner","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyeliner&start=12&sz=12",32,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/eyeliner/?psortd1=1&psortb1=category-pos_Cosm02"
"5ccab82a77cbc14357b0c62d","Eyeshadow","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyeshadow&start=12&sz=12",16,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/eyeshadow/?psortd1=1&psortb1=category-pos_Cosm02"
"5ccab82a77cbc14357b0c632","Makeup Bags","www.sallybeauty.com",1,,1,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/makeup-bags/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c633","Lip Gloss","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lip-Gloss&start=12&sz=12",17,"search","https://www.sallybeauty.com/beauty/makeup/lips/lip-gloss/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c636","Lip Liners","www.sallybeauty.com",7,,7,"search","https://www.sallybeauty.com/beauty/makeup/lips/lip-liners/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c637","Lip Gloss","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lip-Gloss&start=12&sz=12",17,"search","https://www.sallybeauty.com/beauty/makeup/lips/lip-gloss/"
"5ccab82a77cbc14357b0c638","Eyeliner","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyeliner&start=12&sz=12",32,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/eyeliner/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c639","Eyeshadow","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyeshadow&start=12&sz=12",16,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/eyeshadow/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c63d","Lip Liners","www.sallybeauty.com",7,,7,"search","https://www.sallybeauty.com/beauty/makeup/lips/lip-liners/"
"5ccab82a77cbc14357b0c63e","Lipstick","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lipstick&start=12&sz=12",30,"search","https://www.sallybeauty.com/beauty/makeup/lips/lipstick/"
"5ccab82a77cbc14357b0c640","Mascara","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Mascara&start=12&sz=12",33,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/mascara/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c642","Lips","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lips&start=12&sz=12",52,"search","https://www.sallybeauty.com/beauty/makeup/lips/"
"5ccab82a77cbc14357b0c643","Lipstick","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lipstick&start=12&sz=12",30,"search","https://www.sallybeauty.com/beauty/makeup/lips/lipstick/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c644","Makeup Cases","www.sallybeauty.com",4,,4,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/makeup-cases/?psortd1=1&psortb1=category-pos_Cosm"
